url,marque,id_variante,nom_attr_1,val_attr_1,nom_attr_2,val_attr_2,nom_attr_3,val_attr_3,nom_attr_4,val_attr_4,nom_attr_5,val_attr_5,nom_attr_6,val_attr_6,nom_attr_7,val_attr_7,designation,reference,sku,code_article_fournisseur,descritptif,prix_reference,prix_promo_unitaire,quantite_degressif_1,prix_promo_degressif_1,quantite_degressif_2,prix_promo_degressif_2,quantite_degressif_3,prix_promo_degressif_3,quantite_degressif_4,prix_promo_degressif_4
/shop/product/product-28866?page=1265,,28866,,,,,,,,,,,,,,,HARVARD LIQUIDE FAST 40 ML,22.109,,,,41.15,,,,,,,,,
/shop/product/product-28860?page=1265,,28860,,,,,,,,,,,,,,,PLATEAU ALU PLEIN GRIS 28*18,20.AL2720-LA,,,,21.25,,,,,,,,,
/shop/product/product-28858?page=1265,,28858,,,,,,,,,,,,,,,GANTS BIOGEL-D TAILLE 7 25 PAIRES,22.014575,,,,68.31,,,,,,,,,
/shop/product/product-28857?page=1265,,28857,,,,,,,,,,,,,,,ROOT CANAL PLUGGER LEONARDO 1,20.ML0803-1,,,,23.9,,,,,,,,,
/shop/product/product-28856?page=1265,,28856,,,,,,,,,,,,,,,PORTE EMPREINTE ORTHOBABY 2816-L1,20.2816-L1,,,,10.96,,,,,,,,,
/shop/product/product-28854?page=1265,,28854,,,,,,,,,,,,,,,PROTECTIONS CAMERA SOPRO 717 500PCS,27.403017,,,,391.36,,,,,,,,,
/shop/product/product-28853?page=1265,,28853,,,,,,,,,,,,,,,SONICFLEX INSERT CERAM 52A,25.10061986,,,,253.25,,,,,,,,,
/shop/product/product-28851?page=1265,,28851,,,,,,,,,,,,,,,NETTOYAGE INSTR A CANAUX,20.AL2746-2,,,,31.9,,,,,,,,,
/shop/product/product-28850?page=1265,,28850,,,,,,,,,,,,,,,INSERT BCL BONE SYSTEM,26.DS-106A,,,,375.8,,,,,,,,,
/shop/product/product-2236?page=1073,,2236,,,,,,,,,,,,,,,I BOND CERAMIC PRIMER 4ML,05.66061416,,,,109.75,,,,,,,,,
/shop/product/product-2234?page=1073,,2234,,,,,,,,,,,,,,,PREVISION TEMP CARTOUCHE B1,05.66055530,,,,155.5,,,,,,,,,
/shop/product/product-2233?page=1073,,2233,,,,,,,,,,,,,,,PREVISION TEMP CARTOUCHE A3.5,05.66055529,,,,155.5,,,,,,,,,
/shop/product/product-2231?page=1073,,2231,,,,,,,,,,,,,,,VENUS COLOR SERINGUE BLEUE,05.66054207,,,,35.1,,,,,,,,,
/shop/product/product-2225?page=1073,,2225,,,,,,,,,,,,,,,PREVISION TEMP CARTOUCHE A1,05.66055526,,,,155.5,,,,,,,,,
/shop/product/product-2222?page=1073,,2222,,,,,,,,,,,,,,,VENUS COLOR SERINGUE 1G. CHOCO,05.66054210,,,,35.1,,,,,,,,,
/shop/product/product-2221?page=1073,,2221,,,,,,,,,,,,,,,VENUS COLOR SERINGUE 1G. AMBRE,05.66054209,,,,35.1,,,,,,,,,
/shop/product/product-2220?page=1073,,2220,,,,,,,,,,,,,,,VENUS DIAMOND ONE BASIS KIT PLT 30X0.2GR,05.66081845,,,,161,,,,,,,,,
/shop/product/product-2219?page=1073,,2219,,,,,,,,,,,,,,,VENUS DIAMOND ONE KIT PLT 30X0.25G,05.66081843,,,,161,,,,,,,,,
/shop/product/product-2218?page=1073,,2218,,,,,,,,,,,,,,,VENUS PEARL ONE KIT PLT 30X0.2 GR,05.66081841,,,,123.6,,,,,,,,,
/shop/product/product-2217?page=1073,,2217,,,,,,,,,,,,,,,VENUS PEARL ONE KIT SERINGUE 2X3GR,05.66081840,,,,123.6,,,,,,,,,
/shop/product/product-2216?page=1073,,2216,,,,,,,,,,,,,,,VENUS DIAMOND SYRINGE 4GR. ONE SHADE,05.66081838,,,,108.1,56.15,1,56.15,4,49.9,,,,
/shop/product/product-23578?page=92,,23578,,,,,,,,,,,,,,,REAMER 29MM ISO 35,54.20101025,,,,16.55,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-23577?page=92,,23577,,,,,,,,,,,,,,,K-FILES 29MM ISO 40,54.20102027,,,,16.55,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-23576?page=92,,23576,,,,,,,,,,,,,,,K-FILES 29MM ISO 25,54.20102018,,,,16.55,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-23575?page=92,,23575,,,,,,,,,,,,,,,REAMER 25MM ISO 35,54.20101024,,,,16.55,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-23574?page=92,,23574,,,,,,,,,,,,,,,K-FILES 21MM ISO 06,54.20102001,,,,16.55,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-23572?page=92,,23572,,,,,,,,,,,,,,,K-FILES 21MM ISO 15,54.20102010,,,,16.55,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-23571?page=92,,23571,,,,,,,,,,,,,,,HEDSTROEM FILES 25MM ISO 20,54.20103020,,,,15.35,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-23570?page=92,,23570,,,,,,,,,,,,,,,REAMER 25MM ASSORT ISO 15-40,54.20101066,,,,16.55,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-23569?page=92,,23569,,,,,,,,,,,,,,,HEDSTROEM FILES 21MM ISO 25,54.20103022,,,,15.35,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-23568?page=92,,23568,,,,,,,,,,,,,,,K-FILES 25MM ISO 50,54.20102032,,,,16.55,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-23567?page=92,,23567,,,,,,,,,,,,,,,K-FILES 25MM ISO 35,54.20102023,,,,16.55,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-23566?page=92,,23566,,,,,,,,,,,,,,,HEDSTROEM FILES 25MM ISO 10,54.20103014,,,,15.35,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-1269?page=2260,,1269,,,,,,,,,,,,,,,DISPERSALLOY POEDER 2X150G REG SET,03.66002821S1,,,,NaN,,,,,,,,,
/shop/product/product-1268?page=2260,,1268,,,,,,,,,,,,,,,PALODENT V3 EZ COAT RISK FREE,03.659920V,,,,455.05,,,,,,,,,
/shop/product/product-1265?page=2260,,1265,,,,,,,,,,,,,,,SMARTLITE PRO INTROKIT,03.644400,,,,NaN,NaN,,,,,,,,
/shop/product/product-1262?page=2260,,1262,,,,,,,,,,,,,,,PALODENT V3 FORCEP,03.659810V,,,,100.36,,,,,,,,,
/shop/product/product-1251?page=2260,,1251,,,,,,,,,,,,,,,CAVITRON JET SPS,03.80651E,,,,NaN,,,,,,,,,
/shop/product/product-1250?page=2260,,1250,,,,,,,,,,,,,,,PALODENT V3 PIN TWEEZER 659820V,03.659820V,,,,102.8,,,,,,,,,
/shop/product/product-1244?page=2260,,1244,,,,,,,,,,,,,,,MEGALLOY EZ 3 SPILL CAPS,03.66003016S1,,,,581.35,,,,,,,,,
/shop/product/product-1242?page=2260,,1242,,,,,,,,,,,,,,,PALODENT STANDARD MATRICES,03.659010Y,,,,130.66,,,,,,,,,
/shop/product/product-1241?page=2260,,1241,,,,,,,,,,,,,,,CELTRA DUO STARTER KIT 19 DUO BLOCS + 1XGLAZE,03.65490113,,,,791.95,,,,,,,,,
/shop/product/product-1236?page=2260,,1236,,,,,,,,,,,,,,,PDH DENTATUS,126.PDH,,,,236.05,,,,,,,,,
/shop/product/product-1235?page=2260,,1235,,,,,,,,,,,,,,,PALODENT COMPLETE SYSTEM KIT WITH REBATE,03.659605V,,,,559.6,,,,,,,,,
/shop/product/product-1230?page=2260,,1230,,,,,,,,,,,,,,,SMARTLITE PRO KIT BASE,03.644409,,,,NaN,,,,,,,,,
/shop/product/product-30848?page=285,,30848,,,,,,,,,,,,,,,K-REAMERS ISO 040 L21 STERILE 6PCS,54.60029678,,,,13.08,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-30847?page=285,,30847,,,,,,,,,,,,,,,K-REAMERS ISO 035 L31 STERILE 6PCS,54.60029677,,,,13.08,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-30846?page=285,,30846,,,,,,,,,,,,,,,K-REAMERS ISO 035 L25 STERILE 6PCS,54.60029676,,,,13.08,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-30845?page=285,,30845,,,,,,,,,,,,,,,K-REAMERS ISO 035 L21 STERILE 6PCS,54.60029675,,,,13.08,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-30844?page=285,,30844,,,,,,,,,,,,,,,K-REAMERS ISO 030 L31 STERILE 6PCS,54.60029674,,,,13.08,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-30843?page=285,,30843,,,,,,,,,,,,,,,K-REAMERS ISO 030 L25 STERILE 6PCS,54.60029673,,,,13.08,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-30842?page=285,,30842,,,,,,,,,,,,,,,K-REAMERS ISO 030 L21 STERILE 6PCS,54.60029672,,,,13.08,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-30841?page=285,,30841,,,,,,,,,,,,,,,K-REAMERS ISO 025 L31 STERILE 6PCS,54.60029671,,,,13.08,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-30840?page=285,,30840,,,,,,,,,,,,,,,K-REAMERS ISO 025 L25 STERILE 6PCS,54.60029670,,,,13.08,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-30839?page=285,,30839,,,,,,,,,,,,,,,K-REAMERS ISO 025 L21 STERILE 6PCS,54.60029669,,,,13.08,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-30838?page=285,,30838,,,,,,,,,,,,,,,K-REAMERS ISO 020 L31 STERILE 6PCS,54.60029668,,,,13.08,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-30837?page=285,,30837,,,,,,,,,,,,,,,K-REAMERS ISO 020 L25 STERILE 6PCS,54.60029667,,,,13.08,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-17239?page=677,,17239,,,,,,,,,,,,,,,K-FILE READY S. D 28MM ISO 80,42.012D02808004,,,,22.2,16.74,1,16.74,4,14.94,,,,
/shop/product/product-17238?page=677,,17238,,,,,,,,,,,,,,,K-FILE READY S. D 28MM ISO 55,42.012D02805504,,,,22.2,16.74,1,16.74,4,14.94,,,,
/shop/product/product-17237?page=677,,17237,,,,,,,,,,,,,,,K-FILE READY S. D 28MM ISO 30,42.012D02803004,,,,18.46,14.84,1,14.84,4,13.94,,,,
/shop/product/product-17236?page=677,,17236,,,,,,,,,,,,,,,K-FILE READY S. D 28MM ASSORT ISO 90-140,42.012D02890204,,,,22.2,,,,,,,,,
/shop/product/product-17235?page=677,,17235,,,,,,,,,,,,,,,K-FILE READY S. D 28MM ISO 140,42.012D02814004,,,,22.2,14.84,1,14.84,4,13.94,,,,
/shop/product/product-17234?page=677,,17234,,,,,,,,,,,,,,,K-FILE READY S. D 28MM ISO 70,42.012D02807004,,,,22.2,16.74,1,16.74,4,14.94,,,,
/shop/product/product-17233?page=677,,17233,,,,,,,,,,,,,,,K-FILE READY S. D 28MM ISO 06,42.012D02800604,,,,22.2,16.74,1,16.74,4,14.94,,,,
/shop/product/product-17232?page=677,,17232,,,,,,,,,,,,,,,K-FILE READY S. D 25MM ASSORT ISO 45-80,42.012D02590104,,,,22.2,16.74,1,16.74,4,14.94,,,,
/shop/product/product-17231?page=677,,17231,,,,,,,,,,,,,,,K-FILE READY S. D 25MM ASSORT  ISO 15-40,42.012D02590004,,,,18.46,14.84,1,14.84,4,13.94,,,,
/shop/product/product-17229?page=677,,17229,,,,,,,,,,,,,,,K-FILE READY S. D 31MM ASSORT ISO 15-40,42.012D03190004,,,,18.46,14.84,1,14.84,4,13.94,,,,
/shop/product/product-17228?page=677,,17228,,,,,,,,,,,,,,,K-FILE READY S. D 31MM ISO 80,42.012D03108004,,,,22.2,16.74,1,16.74,4,14.94,,,,
/shop/product/product-17227?page=677,,17227,,,,,,,,,,,,,,,K-FILE READY S. D 31MM ISO 60,42.012D03106004,,,,22.2,16.74,1,16.74,4,14.94,,,,
/shop/product/product-14843?page=1861,,14843,,,,,,,,,,,,,,,PMAX XS 230V PAM L. 6 INSERTS,27.F58502,,,,NaN,,,,,,,,,
/shop/product/product-14840?page=1861,,14840,,,,,,,,,,,,,,,CONTRE ANGLE 1/20 POUR ST26 SUNI MAX,27.F36679,,,,NaN,,,,,,,,,
/shop/product/product-14839?page=1861,,14839,,,,,,,,,,,,,,,CONTRE ANGLE NON LED 20:1 POUR I-SURGE,27.F36128,,,,NaN,,,,,,,,,
/shop/product/product-14838?page=1861,,14838,,,,,,,,,,,,,,,PACK I-SURGE SATELEC,27.F34450,,,,NaN,,,,,,,,,
/shop/product/product-14837?page=1861,,14837,,,,,,,,,,,,,,,I-SURG NG + MICRO MOTEUR AUTOCLAVABLE & PED.,27.F28960,,,,NaN,,,,,,,,,
/shop/product/product-14836?page=1861,,14836,,,,,,,,,,,,,,,I-SURGE+ MOTEUR SEUL,27.F28740,,,,NaN,,,,,,,,,
/shop/product/product-14835?page=1861,,14835,,,,,,,,,,,,,,,MOTEUR U.N.I. MT BL,27.F28401,,,,NaN,,,,,,,,,
/shop/product/product-14834?page=1861,,14834,,,,,,,,,,,,,,,MOTEUR U.N.I. MT,27.F28400,,,,NaN,,,,,,,,,
/shop/product/product-14833?page=1861,,14833,,,,,,,,,,,,,,,CONTRE ANGLE U.N.I. 1:1 LED,27.F28200,,,,NaN,,,,,,,,,
/shop/product/product-14832?page=1861,,14832,,,,,,,,,,,,,,,RACCORD U.N.I MULTIFLEX,27.F28125,,,,549.65,,,,,,,,,
/shop/product/product-14831?page=1861,,14831,,,,,,,,,,,,,,,TURBINE U.N.I. TB S,27.F28123,,,,NaN,,,,,,,,,
/shop/product/product-14830?page=1861,,14830,,,,,,,,,,,,,,,TURBINE U.N.I. TB,27.F28122,,,,NaN,,,,,,,,,
/shop/product/product-24337?page=478,,24337,,,,,,,,,,,,,,,CASAQUES STERILES L 40PCS,56.L11002B,,,,222.56,,,,,,,,,
/shop/product/product-24331?page=478,,24331,,,,,,,,,,,,,,,GANTS STERILES NON POUDRE TAILLE 7.5,56.A1121/7.5,,,,44.5,,1,44.5,5,39.89,,,,
/shop/product/product-24326?page=478,,24326,,,,,,,,,,,,,,,GANTS MEDITRIL SOFT M,56.A1423,,,,16.89,,1,16.89,20,16.49,40,15.9,60,14.9
/shop/product/product-24325?page=478,,24325,,,,,,,,,,,,,,,CHAMPS STERILES 50X50CM - 50PCS,56.L12000B,,,,43.9,,,,,,,,,
/shop/product/product-24323?page=478,,24323,,,,,,,,,,,,,,,GANTS VINYL POUDRE LARGE,56.A1022,,,,13.61,,,,,,,,,
/shop/product/product-24322?page=478,,24322,,,,,,,,,,,,,,,GANTS VINYL NON POUDRE X-LARGE,56.A1028,,,,12.55,,,,,,,,,
/shop/product/product-24320?page=478,,24320,,,,,,,,,,,,,,,CHAMPS TROUES ADHESIFS 75X90CM LATERAL 13*15,56.L12103B,,,,97.36,,,,,,,,,
/shop/product/product-24318?page=478,,24318,,,,,,,,,,,,,,,CHAMPS TROUES ADHESIFS 50X50CM 50 PCS.,56.L12003B,,,,74.9,,,,,,,,,
/shop/product/product-24314?page=478,,24314,,,,,,,,,,,,,,,GANTS VINYL POUDRE X-SMALL,56.A1019,,,,13.61,,,,,,,,,
/shop/product/product-24313?page=478,,24313,,,,,,,,,,,,,,,GANTS STERILES NON POUDRE TAILLE 8.5,56.A1121/8.5,,,,44.5,,1,44.5,5,39.89,,,,
/shop/product/product-24310?page=478,,24310,,,,,,,,,,,,,,,MEDIKIT PREMIUM 1PC,56.L15201,,,,42.7,39.9,1,39.9,8,36.5,24,34.9,40,32.9,80,29.9
/shop/product/product-24305?page=478,,24305,,,,,,,,,,,,,,,MEDIKIT EFFICIENT 1PC,56.L15202,,,,58.75,54.9,1,54.9,10,44.89,20,37.5,50,29.89
/shop/product/product-19220?page=1662,,19220,,,,,,,,,,,,,,,SONDE    1081/65,43.1081/65,,,,12.25,,,,,,,,,
/shop/product/product-19218?page=1662,,19218,,,,,,,,,,,,,,,POINT PARODONTOLOGIE 1078/CP15,43.1078/CP15,,,,26.7,,,,,,,,,
/shop/product/product-19217?page=1662,,19217,,,,,,,,,,,,,,,SONDE 1078/17,43.1078/17,,,,9.85,,,,,,,,,
/shop/product/product-19216?page=1662,,19216,,,,,,,,,,,,,,,INSTRUMENT  POUR AMALGAME    1065/30,43.1065/30,,,,34.06,,,,,,,,,
/shop/product/product-19215?page=1662,,19215,,,,,,,,,,,,,,,SONDE PARO 1078/CP12,43.1078/CP12,,,,26.7,,,,,,,,,
/shop/product/product-19214?page=1662,,19214,,,,,,,,,,,,,,,PK THOMAS SET 1060/1.5 SET,43.1066/1-5SET,,,,174.05,,,,,,,,,
/shop/product/product-19213?page=1662,,19213,,,,,,,,,,,,,,,SPATULE A CIRE 1064/6,43.1064/6,,,,44.05,,,,,,,,,
/shop/product/product-19212?page=1662,,19212,,,,,,,,,,,,,,,INSTRUMENT POUR AMALGAME    1060/14,43.1060/14,,,,55.9,,,,,,,,,
/shop/product/product-19211?page=1662,,19211,,,,,,,,,,,,,,,INSTRUMENT POUR AMALGAME    1060/01,43.1060/01,,,,57.95,,,,,,,,,
/shop/product/product-19210?page=1662,,19210,,,,,,,,,,,,,,,1061/6,43.1061/6,,,,49.7,,,,,,,,,
/shop/product/product-19209?page=1662,,19209,,,,,,,,,,,,,,,1061/11A-12A,43.1061/11A-12A,,,,63.46,,,,,,,,,
/shop/product/product-19208?page=1662,,19208,,,,,,,,,,,,,,,INSTRUMENT POUR AMALGAME 1060/18,43.1060/18,,,,62.6,,,,,,,,,
/shop/product/product-11210?page=2061,,11210,,,,,,,,,,,,,,,CLAN BORDERLOCK DENT. 57,120.5857,,,,21.46,,,,,,,,,
/shop/product/product-11209?page=2061,,11209,,,,,,,,,,,,,,,CLAN BORDERLOCK DENT.56,120.5856,,,,21.46,,,,,,,,,
/shop/product/product-11208?page=2061,,11208,,,,,,,,,,,,,,,CLAN BORDERLOCK DENT. 53,120.5853,,,,21.46,,,,,,,,,
/shop/product/product-11207?page=2061,,11207,,,,,,,,,,,,,,,CLAN BORDERLOCK DENT. 52,120.5852,,,,21.46,,,,,,,,,
/shop/product/product-11206?page=2061,,11206,,,,,,,,,,,,,,,CLAN BORDERLOCK DENT.SUP.SET 10,120.5811,,,,272.2,,,,,,,,,
/shop/product/product-11205?page=2061,,11205,,,,,,,,,,,,,,,IMPLANT BORDERLOCK DENT. INF.,120.56120,,,,105.65,,,,,,,,,
/shop/product/product-11204?page=2061,,11204,,,,,,,,,,,,,,,CLAN BORDERLOCK DENT. 51,120.5851,,,,21.46,,,,,,,,,
/shop/product/product-11203?page=2061,,11203,,,,,,,,,,,,,,,CALN BORDERLOCK DENT. 49,120.5849,,,,21.46,,,,,,,,,
/shop/product/product-11202?page=2061,,11202,,,,,,,,,,,,,,,CLAN BORDERLOCK DENT. 43,120.5843,,,,21.46,,,,,,,,,
/shop/product/product-11201?page=2061,,11201,,,,,,,,,,,,,,,CLAN BORDERLOCK DENT. 42,120.5842,,,,21.46,,,,,,,,,
/shop/product/product-11200?page=2061,,11200,,,,,,,,,,,,,,,CLAN BORDER LOCK DISPOS.TRAYS DENT. N?53,120.5453G,,,,39.5,,,,,,,,,
/shop/product/product-11199?page=2061,,11199,,,,,,,,,,,,,,,PORTE EMPREINTE SCHREIN.FULL METAL EDENT.34,120.5134,,,,43.7,,,,,,,,,
/shop/product/product-24098?page=1463,,24098,,,,,,,,,,,,,,,MAX DRILLS M92 0.525MM / 5 PC,55.M92,,,,213.76,,,,,,,,,
/shop/product/product-24097?page=1463,,24097,,,,,,,,,,,,,,,PARAPOST XH TENONS TITANE 0.9MM MARRON 12PCS,55.EP88-3,,,,147.4,,,,,,,,,
/shop/product/product-24096?page=1463,,24096,,,,,,,,,,,,,,,ELECTRODE LABIAL 4PCS.,54.51300044,,,,80,,,,,,,,,
/shop/product/product-24094?page=1463,,24094,,,,,,,,,,,,,,,TMS LINK MINI SINGLE SHEAR COMPLETE KIT SILVE,55.EL721-24,,,,182.75,,,,,,,,,
/shop/product/product-24091?page=1463,,24091,,,,,,,,,,,,,,,PINCE EXTRACTION 6602,54.59800175,,,,55.7,,,,,,,,,
/shop/product/product-24090?page=1463,,24090,,,,,,,,,,,,,,,PARAPOST XP TENONS TITANE 1.14MM BLEU 12PCS.,55.EP784-4.5,,,,137.86,,,,,,,,,
/shop/product/product-24089?page=1463,,24089,,,,,,,,,,,,,,,PACK ABSORPTION 10PCS,54.52114002,,,,36.55,,,,,,,,,
/shop/product/product-24087?page=1463,,24087,,,,,,,,,,,,,,,CONTRE ANGLE SANAO 40L IRRIGATION INTERNE,54.50100266,,,,NaN,,,,,,,,,
/shop/product/product-24086?page=1463,,24086,,,,,,,,,,,,,,,TMS LINK EL731-24,55.EL731-24,,,,203.41,,,,,,,,,
/shop/product/product-24085?page=1463,,24085,,,,,,,,,,,,,,,PARAPOST XT TENONS TITANE 685-0 RED 10PCS,55.P685-0,,,,140.67,,,,,,,,,
/shop/product/product-24084?page=1463,,24084,,,,,,,,,,,,,,,2 SHAPE DISCOVERY KIT 25MM + FREE SAMPLE,54.51400118,,,,210,175,,,,,,,,
/shop/product/product-24082?page=1463,,24082,,,,,,,,,,,,,,,PARAPOST FORETS 1.14 MM BLUE 3 PC,55.P42-4.5,,,,107.56,,,,,,,,,
/shop/product/product-10186?page=874,,10186,,,,,,,,,,,,,,,TF APICAL GUTTA PERCHA 30/.06 PK/50,111.822-0630,,,,28.66,,,,,,,,,
/shop/product/product-10184?page=874,,10184,,,,,,,,,,,,,,,"TF PAPER POINTS, .10 TAPER PK/100",111.822-0001,,,,23.05,,,,,,,,,
/shop/product/product-10182?page=874,,10182,,,,,,,,,,,,,,,TF APICAL GUTTA PERCHA 40/.04 PK/50,111.822-0440,,,,28.66,,,,,,,,,
/shop/product/product-10181?page=874,,10181,,,,,,,,,,,,,,,TF GUTTA PERCHA POINTS .04 TAPER PK/50,111.822-0425,,,,28.66,,,,,,,,,
/shop/product/product-10180?page=874,,10180,,,,,,,,,,,,,,,"TF PAPER POINTS, .12 TAPER PK/100",111.822-0002,,,,23.05,,,,,,,,,
/shop/product/product-10179?page=874,,10179,,,,,,,,,,,,,,,"TF PAPER POINTS, ASSORTED .04 THRU .12 TAPER PK/10",111.822-0000,,,,23.05,,,,,,,,,
/shop/product/product-10174?page=874,,10174,,,,,,,,,,,,,,,TF ADAPTIVE ML1 23MM,111.817-8253,,,,64.6,,,,,,,,,
/shop/product/product-10173?page=874,,10173,,,,,,,,,,,,,,,TF ADAPTIVE ML2 23MM,111.817-6353,,,,64.6,,,,,,,,,
/shop/product/product-10172?page=874,,10172,,,,,,,,,,,,,,,TF ADAPTIVE SM1 23MM,111.817-4203,,,,64.6,,,,,,,,,
/shop/product/product-10164?page=874,,10164,,,,,,,,,,,,,,,K3 XF FILE 21MM ISO 30 12% PK/6,111.823-2301,,,,72.7,,,,,,,,,
/shop/product/product-10163?page=874,,10163,,,,,,,,,,,,,,,K3 XF FILE 30MM ISO 30 12% PK/6,111.823-2300,,,,72.7,,,,,,,,,
/shop/product/product-10162?page=874,,10162,,,,,,,,,,,,,,,K3 XF FILE 21MM ISO 25 12% PK/6,111.823-2251,,,,72.7,,,,,,,,,
/shop/product/product-28849?page=1266,,28849,,,,,,,,,,,,,,,GODET DE MELANGE ALGINAT MIXER II,24.AT530,,,,32.5,,,,,,,,,
/shop/product/product-28847?page=1266,,28847,,,,,,,,,,,,,,,ADAPTATEUR RISKONTROL YOSHIDA 3 NEW,27.200193,,,,76.2,,,,,,,,,
/shop/product/product-28846?page=1266,,28846,,,,,,,,,,,,,,,EXCAVATEUR MAGIC COLOR 14,20.MC1703-14,,,,31.1,,,,,,,,,
/shop/product/product-28843?page=1266,,28843,,,,,,,,,,,,,,,SONICFLEX INSERT ENDO 67,25.10005822,,,,178.15,,,,,,,,,
/shop/product/product-28840?page=1266,,28840,,,,,,,,,,,,,,,HORICO STRIP DE POLISSAGE 6 MM 12 PC,22.084001,,,,9.46,,,,,,,,,
/shop/product/product-28839?page=1266,,28839,,,,,,,,,,,,,,,C141027 RAXL FRAISE CHIRUGICALE 3PCS,103.C141027RAXL,,,,103.66,,,,,,,,,
/shop/product/product-28838?page=1266,,28838,,,,,,,,,,,,,,,PINCEAUX D APPLICATION ROUGE 100PCS.,22.014445,,,,15.05,,,,,,,,,
/shop/product/product-28834?page=1266,,28834,,,,,,,,,,,,,,,FRAISES PREDATOR S1  100PC  S1158,21.PRS1,,,,291.1,,,,,,,,,
/shop/product/product-28833?page=1266,,28833,,,,,,,,,,,,,,,PORTE EMPREINTE,20.2810-U1,,,,17.65,,,,,,,,,
/shop/product/product-28832?page=1266,,28832,,,,,,,,,,,,,,,ADAPTATEUR RISKONTROL FA C NEW,27.200167,,,,76.2,,,,,,,,,
/shop/product/product-28831?page=1266,,28831,,,,,,,,,,,,,,,GANTS SENSICARE POWDERFREE NON LATEX SMALL,22.062325,,,,14.81,,,,,,,,,
/shop/product/product-28828?page=1266,,28828,,,,,,,,,,,,,,,STAR WARS BROSSE A DENT POWER TB,23.4020M,,,,23,,,,,,,,,
/shop/product/product-2215?page=1074,,2215,,,,,,,,,,,,,,,VENUS PEARL SYRINGE 3G ONE SHADE,05.66081836,,,,74.84,,1,74.84,4,64.5,,,,
/shop/product/product-2214?page=1074,,2214,,,,,,,,,,,,,,,I BOND UNIVERSAL 4ML,05.66061411,,,,126.05,94.99,,,,,,,,
/shop/product/product-2212?page=1074,,2212,,,,,,,,,,,,,,,PREVISION TEMP CARTOUCHE BLEACH,05.66055531,,,,155.5,,,,,,,,,
/shop/product/product-2211?page=1074,,2211,,,,,,,,,,,,,,,PREVISION TEMP CARTOUCHE A2,05.66055527,,,,155.5,,,,,,,,,
/shop/product/product-2210?page=1074,,2210,,,,,,,,,,,,,,,VENUS COLOR SERINGUE WHITE 1G,05.66054206,,,,35.1,,,,,,,,,
/shop/product/product-2206?page=1074,,2206,,,,,,,,,,,,,,,VENUS COLOR ASSORTIMENT NEW,05.66054221,,,,166.66,,,,,,,,,
/shop/product/product-2205?page=1074,,2205,,,,,,,,,,,,,,,VENUS DIAMOND ONE KIT SYRIGE 2X4G,05.66081842,,,,161,,,,,,,,,
/shop/product/product-2204?page=1074,,2204,,,,,,,,,,,,,,,VENUS PEARL PLT 20X0.20G ONE SHADE,05.66081837,,,,93.49,,,,,,,,,
/shop/product/product-2202?page=1074,,2202,,,,,,,,,,,,,,,PREVISION TEMP CARTOUCHE A3,05.66055528,,,,155.5,,,,,,,,,
/shop/product/product-2199?page=1074,,2199,,,,,,,,,,,,,,,XANTALGIN SELECT 500GR,05.692089,,,,22.55,16.9,1,16.9,10,15.95,,,,
/shop/product/product-2198?page=1074,,2198,,,,,,,,,,,,,,,VENUS DIAMOND PLT REFILL 20X0.25G ONE,05.66081839,,,,108.1,74.84,1,74.84,4,68.89,,,,
/shop/product/product-2197?page=1074,,2197,,,,,,,,,,,,,,,IBOND UNIVERSAL INTRAORAL REPAIR KIT SYRINGE,05.66077482,,,,234,,,,,,,,,
/shop/product/product-23565?page=93,,23565,,,,,,,,,,,,,,,K-FILES 21MM ISO 08,54.20102004,,,,16.55,11.89,1,11.89,10,10.9,20,9.98,,
/shop/product/product-23564?page=93,,23564,,,,,,,,,,,,,,,K-FILES 25MM ISO 30,54.20102020,,,,16.55,11.89,1,11.89,10,10.9,20,9.98,,
